0.817,5030.3,0
0.818,5035.3,0
0.819,5040.3,0
0.82,5045.2,0
0.821,5050.2,0
0.822,5055.2,0
0.823,5060.2,0
0.824,5065.1,0
0.825,5070.1,0
0.826,5075.1,0
0.827,5080,0
0.828,5085,0
0.829,5089.9,0
0.83,5094.9,0
0.831,5099.8,0
0.832,5104.8,0
0.833,5109.7,0
0.834,5114.7,0
0.835,5119.6,0
0.836,5124.6,0
0.837,5129.5,0
0.838,5134.4,0
0.839,5139.4,0
0.84,5144.3,0
0.841,5149.2,0
0.842,5154.1,0
0.843,5159.1,0
0.844,5164,0
0.845,5168.9,0
0.846,5173.8,0
0.847,5178.7,0
0.848,5183.6,0
0.849,5188.5,0
0.85,5193.5,0
0.851,5198.4,0
0.852,5203.3,0
0.853,5208.2,0
0.854,5213,0
0.855,5217.9,0
0.856,5222.8,0
0.857,5227.7,0
0.858,5232.6,0
0.859,5237.5,0
0.86,5242.4,0
0.861,5247.2,0
0.862,5252.1,0
0.863,5257,0
0.864,5261.9,0
0.865,5266.7,0
0.866,5271.6,0
0.867,5276.5,0
0.868,5281.3,0
0.869,5286.2,0
0.87,5291,0
0.871,5295.9,0
0.872,5300.7,0
0.873,5305.6,0
0.874,5310.4,0
0.875,5315.3,0
0.876,5320.1,0
0.877,5325,0
0.878,5329.8,0
0.879,5334.6,0
0.88,5339.5,0
0.881,5344.3,0
0.882,5349.1,0
0.883,5353.9,0
0.884,5358.8,0
0.885,5363.6,0
0.886,5368.4,0
0.887,5373.2,0
0.888,5378,0
0.889,5382.8,0
0.89,5387.6,0
0.891,5392.4,0
0.892,5397.2,0
0.893,5402,0
0.894,5406.8,0
0.895,5411.6,0
0.896,5416.4,0
0.897,5421.2,0
0.898,5426,0
0.899,5430.8,0
0.9,5435.6,0
0.901,5440.4,0
0.902,5445.1,0
0.903,5449.9,0
0.904,5454.7,0
0.905,5459.5,0
0.906,5464.2,0
0.907,5469,0
0.908,5473.8,0
0.909,5478.5,0
0.91,5483.3,0
0.911,5488,0
0.912,5492.8,0
0.913,5497.5,0
0.914,5502.3,0
0.915,5507,0
0.916,5511.8,0
0.917,5516.5,0
0.918,5521.3,0
0.919,5526,0
0.92,5530.7,0
0.921,5535.5,0
0.922,5540.2,0
0.923,5544.9,0
0.924,5549.7,0
0.925,5554.4,0
0.926,5559.1,0
0.927,5563.8,0
0.928,5568.5,0
0.929,5573.3,0
0.93,5578,0
0.931,5582.7,0
0.932,5587.4,0
0.933,5592.1,0
0.934,5596.8,0
0.935,5601.5,0
0.936,5606.2,0
0.937,5610.9,0
0.938,5615.6,0
0.939,5620.3,0
0.94,5625,0
0.941,5629.7,0
0.942,5634.3,0
0.943,5639,0
0.944,5643.7,0
0.945,5648.4,0
0.946,5653,0
0.947,5657.7,0
0.948,5662.4,0
0.949,5667.1,0
0.95,5671.7,0
0.951,5676.4,0
0.952,5681,0
0.953,5685.7,0
0.954,5690.4,0
0.955,5695,0
0.956,5699.7,0
0.957,5704.3,0
0.958,5709,0
0.959,5713.6,0
0.96,5718.2,0
0.961,5722.9,0
0.962,5727.5,0
0.963,5732.2,0
0.964,5736.8,0
0.965,5741.4,0
0.966,5746.1,0
0.967,5750.7,0
0.968,5755.3,0
0.969,5759.9,0
0.97,5764.5,0
0.971,5769.2,0
0.972,5773.8,0
0.973,5778.4,0
0.974,5783,0
0.975,5787.6,0
0.976,5792.2,0
0.977,5796.8,0
0.978,5801.4,0
0.979,5806,0
0.98,5810.6,0
0.981,5815.2,0
0.982,5819.8,0
0.983,5824.4,0
0.984,5829,0
0.985,5833.5,0
0.986,5838.1,0
0.987,5842.7,0
0.988,5847.3,0
0.989,5851.9,0
0.99,5856.4,0
0.991,5861,0
0.992,5865.6,0
0.993,5870.1,0
0.994,5874.7,0
0.995,5879.3,0
0.996,5883.8,0
0.997,5888.4,0
0.998,5892.9,0
0.999,5897.5,0
1,5902,0
1.001,5906.6,0
1.002,5911.1,0
1.003,5915.7,0
1.004,5920.2,0
1.005,5924.8,0
1.006,5929.3,0
1.007,5933.8,0
1.008,5938.4,0
1.009,5942.9,0
1.01,5947.4,0
1.011,5951.9,0
1.012,5956.5,0
1.013,5961,0
1.014,5965.5,0
1.015,5970,0
1.016,5974.5,0
1.017,5979,0
1.018,5983.6,0
1.019,5988.1,0
1.02,5992.6,0
1.021,5997.1,0
1.022,6001.6,0
1.023,6006.1,0
1.024,6010.6,0
1.025,6015.1,0
1.026,6019.5,0
1.027,6024,0
1.028,6028.5,0
1.029,6033,0
1.03,6037.5,0
1.031,6042,0
1.032,6046.4,0
1.033,6050.9,0
1.034,6055.4,0
1.035,6059.9,0
1.036,6064.3,0
1.037,6068.8,0
1.038,6073.3,0
1.039,6077.7,0
1.04,6082.2,0
1.041,6086.6,0
1.042,6091.1,0
1.043,6095.6,0
1.044,6100,0
1.045,6104.5,0
1.046,6108.9,0
1.047,6113.3,0
1.048,6117.8,0
1.049,6122.2,0
1.05,6126.7,0
1.051,6131.1,0
1.052,6135.5,0
1.053,6140,0
1.054,6144.4,0
1.055,6148.8,0
1.056,6153.2,0
1.057,6157.7,0
1.058,6162.1,0
1.059,6166.5,0
1.06,6170.9,0
1.061,6175.3,0
1.062,6179.8,0
1.063,6184.2,0
1.064,6188.6,0
1.065,6193,0
1.066,6197.4,0
1.067,6201.8,0
1.068,6206.2,0
1.069,6210.6,0
1.07,6215,0
1.071,6219.4,0
1.072,6223.7,0
1.073,6228.1,0
1.074,6232.5,0
1.075,6236.9,0
1.076,6241.3,0
1.077,6245.7,0
1.078,6250,0
1.079,6254.4,0
1.08,6258.8,0
1.081,6263.1,0
1.082,6267.5,0
1.083,6271.9,0
1.084,6276.2,0
1.085,6280.6,0
1.086,6285,0
1.087,6289.3,0
1.088,6293.7,0
1.089,6298,0
1.09,6302.4,0
1.091,6306.7,0
1.092,6311.1,0
1.093,6315.4,0
1.094,6319.8,0
1.095,6324.1,0
1.096,6328.4,0
1.097,6332.8,0
1.098,6337.1,0
1.099,6341.4,0
1.1,6345.8,0
1.101,6350.1,0
1.102,6354.4,0
1.103,6358.7,0
1.104,6363,0
1.105,6367.4,0
1.106,6371.7,0
1.107,6376,0
1.108,6380.3,0
1.109,6384.6,0
1.11,6388.9,0
1.111,6393.2,0
1.112,6397.5,0
1.113,6401.8,0
1.114,6406.1,0
1.115,6410.4,0
1.116,6414.7,0
1.117,6419,0
1.118,6423.3,0
1.119,6427.6,0
1.12,6431.9,0
1.121,6436.1,0
1.122,6440.4,0
1.123,6444.7,0
1.124,6449,0
1.125,6453.3,0
1.126,6457.5,0
1.127,6461.8,0
1.128,6466.1,0
1.129,6470.3,0
1.13,6474.6,0
1.131,6478.9,0
1.132,6483.1,0
1.133,6487.4,0
1.134,6491.6,0
1.135,6495.9,0
1.136,6500.1,0
1.137,6504.4,0
1.138,6508.6,0
1.139,6512.9,0
1.14,6517.1,0
1.141,6521.4,0
1.142,6525.6,0
1.143,6529.8,0
1.144,6534.1,0
1.145,6538.3,0
1.146,6542.5,0
1.147,6546.8,0
1.148,6551,0
1.149,6555.2,0
1.15,6559.4,0
1.151,6563.6,0
1.152,6567.9,0
1.153,6572.1,0
1.154,6576.3,0
1.155,6580.5,0
1.156,6584.7,0
1.157,6588.9,0
1.158,6593.1,0
1.159,6597.3,0
1.16,6601.5,0
1.161,6605.7,0
1.162,6609.9,0
1.163,6614.1,0
1.164,6618.3,0
1.165,6622.5,0
1.166,6626.7,0
1.167,6630.9,0
1.168,6635.1,0
1.169,6639.2,0
1.17,6643.4,0
1.171,6647.6,0
1.172,6651.8,0
1.173,6655.9,0
1.174,6660.1,0
1.175,6664.3,0
1.176,6668.4,0
1.177,6672.6,0
1.178,6676.8,0
1.179,6680.9,0
1.18,6685.1,0
1.181,6689.2,0
1.182,6693.4,0
1.183,6697.6,0
1.184,6701.7,0
1.185,6705.9,0
1.186,6710,0
1.187,6714.1,0
1.188,6718.3,0
1.189,6722.4,0
1.19,6726.6,0
1.191,6730.7,0
1.192,6734.8,0
1.193,6739,0
1.194,6743.1,0
1.195,6747.2,0
1.196,6751.3,0
1.197,6755.5,0
1.198,6759.6,0
1.199,6763.7,0
1.2,6767.8,0
1.201,6771.9,0
1.202,6776.1,0
1.203,6780.2,0
1.204,6784.3,0
1.205,6788.4,0
1.206,6792.5,0
1.207,6796.6,0
1.208,6800.7,0
1.209,6804.8,0
1.21,6808.9,0
1.211,6813,0
1.212,6817.1,0
1.213,6821.2,0
1.214,6825.2,0
1.215,6829.3,0
1.216,6833.4,0
1.217,6837.5,0
1.218,6841.6,0
1.219,6845.7,0
1.22,6849.7,0
1.221,6853.8,0
1.222,6857.9,0
1.223,6862,0
1.224,6866,0
1.225,6870.1,0
1.226,6874.2,0
1.227,6878.2,0
1.228,6882.3,0
1.229,6886.3,0
1.23,6890.4,0
1.231,6894.4,0
1.232,6898.5,0
1.233,6902.5,0
1.234,6906.6,0
1.235,6910.6,0
1.236,6914.7,0
1.237,6918.7,0
1.238,6922.8,0
1.239,6926.8,0
1.24,6930.8,0
1.241,6934.9,0
1.242,6938.9,0
1.243,6942.9,0
1.244,6947,0
1.245,6951,0
1.246,6955,0
1.247,6959,0
1.248,6963,0
1.249,6967.1,0
1.25,6971.1,0
1.251,6975.1,0
1.252,6979.1,0
1.253,6983.1,0
1.254,6987.1,0
1.255,6991.1,0
1.256,6995.1,0
1.257,6999.1,0
1.258,7003.1,0
1.259,7007.1,0
1.26,7011.1,0
1.261,7015.1,0
1.262,7019.1,0
1.263,7023.1,0
1.264,7027.1,0
1.265,7031.1,0
1.266,7035.1,0
1.267,7039,0
1.268,7043,0
1.269,7047,0
1.27,7051,0
1.271,7054.9,0
1.272,7058.9,0
1.273,7062.9,0
1.274,7066.8,0
1.275,7070.8,0
1.276,7074.8,0
1.277,7078.7,0
1.278,7082.7,0
1.279,7086.7,0
1.28,7090.6,0
1.281,7094.6,0
1.282,7098.5,0
1.283,7102.5,0
1.284,7106.4,0
1.285,7110.4,0
1.286,7114.3,0
1.287,7118.2,0
1.288,7122.2,0
1.289,7126.1,0
1.29,7130.1,0
1.291,7134,0
1.292,7137.9,0
1.293,7141.9,0
1.294,7145.8,0
1.295,7149.7,0
1.296,7153.6,0
1.297,7157.6,0
1.298,7161.5,0
1.299,7165.4,0
1.3,7169.3,0
1.301,7173.2,0
1.302,7177.1,0
1.303,7181.1,0
1.304,7185,0
1.305,7188.9,0
1.306,7192.8,0
1.307,7196.7,0
